incident_month,incident_year,injury_severity,latitude,longitude,month_year,shark_behaviour_generic,shark_behaviour_specific,site_category_cleaned,state_names,victim_injury,location,provoked_unprovoked,victim_gender,victim_activity,shark_common_name,shark_scientific_name,no_sharks,reference,injury_location,data_source,shark_identification_method,shark_behaviour,victim_age
4,1990,nan,-19.166666666666668,148.38333333333333,1990-04-01,attacked,bit_victim,island_open_ocean,Queensland,fatal,"dingo reef, off townsville",provoked,male,snorkelling,tiger shark,Galeocerdo cuvier ,1.0,"wa fisheries, twin cities advertiser 12.4.90.",torso,media outlet,direct observation,bit victim,36.0
5,1990,abrasion,-16.216666666666665,145.88333333333333,1990-05-01,grazed,grazed_victim_on_leg,ocean_pelagic,Queensland,injured,"opal reef, port douglas",provoked,female,snorkelling,hammerhead shark ,Sphyrnidae,1.0,"ben cropp,see rainer moessinger, the cairns post 12.5.1990",calf,ASAF questionnaire,direct observation,grazed victim on leg,33.0
5,1990,other_teeth_marks,-16.216666666666665,145.88333333333333,1990-05-01,bit_arm,bit_arm,island_open_ocean,Queensland,injured,"opal reef, port douglas",provoked,male,snorkelling,hammerhead shark ,Sphyrnidae,1.0,"see fiona petrie file, ben cropp, the cairns post 12.5.1990","arm, hand",ASAF questionnaire,direct observation,bit victim on arm,44.0
9,1990,abrasion,-25.9,153.08333333333334,1990-09-01,bit_foot,bit_foot,coastal,Queensland,injured,rainbow beach. near gympie,unprovoked,male,other: standing in water,wobbegong,Orectolobidae,1.0,gympie times article,foot,media outlet,bite analysis,bit victim on foot,13.0
10,1990,major_lacerations,-28.033333333333335,153.4,1990-10-01,bit_leg,bit_victim_on_leg_thigh,river,Queensland,injured,"mermaid waters, gold coast (canal)",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,"australian 2.29.90,s.m.h. 29.9.90","leg, pelvic region",media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg - thigh,26.0
10,1990,minor_lacerations,-35.516666666666666,138.76666666666668,1990-10-01,bit_foot,bit_foot,coastal,South Australia,injured,"goolwa beach, adelaide",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,the news. adelaide 26.10.90 & r.fox,foot,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on foot,20.0
11,1990,minor_lacerations,-28,153.41666666666666,1990-11-01,bit_arm,bit_arm,river,Queensland,injured,surfers paradise (canals),unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,,"arm, torso, pelvic region",ASAF questionnaire,direct observation,bit victim on arm,26.0
1,1991,minor_lacerations,-23.833333333333332,151.25,1991-01-01,unknown,unknown,coastal,Queensland,injured,gladstone harbour,unprovoked,male,boarding,shark_not_known,shark_not_known,1.0,gladestone observer 15.1.91.,leg,media outlet,unknown,unknown,22.0
1,1991,nan,-38.266666666666666,144.65,1991-01-01,bit_object,bit_object,coastal,Victoria,uninjured,"queenscliff beach, melbourne",provoked,male,spearfishing,bronze whaler shark,Carcharhinus brachyurus,1.0,mirror-telegraph 4.1.91.,other: uninjured,media outlet,direct observation,bit collecting bag,14.0
1,1991,nan,-33.516666666666666,151.36666666666667,1991-01-01,swam_at_victim,swam_at_victim,coastal,New South Wales,uninjured,"putty beach, central coast",unprovoked,male,snorkelling,dusky shark,Carcharhinus obscurus,1.0,personal comm & asaf questionnaire,other: uninjured,witness account,direct observation,swam towards victim,45.0
1,1991,minor_lacerations,-28.033333333333335,153.4,1991-01-01,bumped,bumped_leg,river,Queensland,injured,"mermaid waters, gold coast (canal)",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,the sunday times article + asaf,"leg, pelvic region",ASAF questionnaire,unknown,bumped leg,29.0
3,1991,minor_lacerations,-34.56666666666667,150.86666666666667,1991-03-01,bit_leg,bit_leg,coastal,New South Wales,injured,"bass point, wollongong",provoked,male,diving,grey nurse shark,Carcharius taurus,1.0,daily telegraph mirror 5.3.91.,"arm, leg",media outlet,direct observation,bit victim on leg,18.0
9,1991,major_lacerations,-35.28333333333333,138.43333333333334,1991-09-01,bit_other,bit_victim_on_body,coastal,South Australia,fatal,aldinga beach,unprovoked,male,diving,white shark,Carcharodon carcharias ,1.0,"d. roberts/r. fox, news report",torso,ASAF questionnaire,direct observation,bit victim on body,19.0
11,1991,abrasion,-32.516666666666666,115.7,1991-11-01,bit_object,bit_equipment,coastal,Western Australia,injured,"backbeach, halls head",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,coastal dist. times 16.11.91. wa.,leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit surfboard,14.0
1,1992,major_lacerations,-28.166666666666668,153.53333333333333,1992-01-01,knocked_victim_off_board,knocked_victim_off_board,coastal,Queensland,injured,"duranbah, north of tweed heads",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,victims report,leg,ASAF questionnaire,"bite analysis, shark behaviour",knocked victim off board,19.0
2,1992,nan,-24.866666666666667,152.35,1992-02-01,bit_object,bit_surf_ski,coastal,Queensland,uninjured,"nielson park, bundaberg",unprovoked,male,boarding,tiger shark,Galeocerdo cuvier ,1.0,news mail bundaberg 11.2.1992,other: uninjured,media outlet,"bite analysis, shark behaviour",bit surf ski,22.0
3,1992,nan,-27.983333333333334,153.33333333333334,1992-03-01,swam_at_victim,swam_at_victim,river,Queensland,uninjured,"evandale channal,chevron is",provoked,male,unknown,bull shark,Carcharhinus leucas,1.0,gold coast bull.12.3.92.,other: uninjured,media outlet,direct observation,swam towards victim,24.0
3,1992,minor_lacerations,-38.28333333333333,144.6,1992-03-01,bit_object,bit_equipment,coastal,Victoria,injured,"port phillip bay, point lonsdale, west melbourne",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,mirror/tele 11.3.92. p.coutin,"leg, pelvic region",media outlet,bite analysis,bit surfboard,17.0
8,1992,minor_lacerations,-34.25,135.16666666666666,1992-08-01,bit_object,bit_equipment,coastal,South Australia,injured,"lipson cove, tumby bay",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,,torso,ASAF questionnaire,direct observation,bit surfboard,16.0
10,1992,major_lacerations,-27.083333333333332,153.4,1992-10-01,bit_victim_board,bit_victim_board,coastal,Queensland,fatal,"moreton island, brisbane",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,tele-mirror 5.10.92.& asaf quest.,unknown,media outlet,direct observation,bit victim & board,28.0
1,1993,minor_lacerations,-20.05,148.88333333333333,1993-01-01,bit_arm,bit_arm,island_open_ocean,Queensland,injured,"line reef, 50k off hayman island",provoked,male,spearfishing,whitetip reef shark,Triaenodon obesus  ,1.0,courier mail 6.12.1993,arm,media outlet,direct observation,bit victim on arm,21.0
4,1993,nan,-40.93333333333333,146.98333333333332,1993-04-01,swam_at_victim,swam_at_victim,island_open_ocean,Tasmania,uninjured,"tenth island, georgetown",provoked,male,spearfishing,white shark,Carcharodon carcharias ,1.0,daily tele-mirror 9.6.1993,other: uninjured,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",swam towards victim,32.0
4,1993,minor_lacerations,-34.21666666666667,138.01666666666668,1993-04-01,bit_leg,bit_leg,coastal,South Australia,injured,point clinton,provoked,male,spearfishing,white shark,Carcharodon carcharias ,1.0,"personal communications, questionnaire",calf,other person account,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,60.0
6,1993,nan,-40.93333333333333,146.98333333333332,1993-06-01,bit_other,bit_victim_on_body,island_open_ocean,Tasmania,fatal,"tenth island, georgetown",unprovoked,female,diving,white shark,Carcharodon carcharias ,1.0,paper articles,other: body not recovered,media outlet,direct observation,bit victim on body,35.0
6,1993,major_lacerations,-28.633333333333333,153.61666666666667,1993-06-01,bit_other,bit_victim_on_body,coastal,New South Wales,fatal,"byron bay, julian rocks",unprovoked,male,diving,white shark,Carcharodon carcharias ,1.0,police report/report by r. hyde,torso,government report,direct observation,bit victim on body,31.0
11,1993,major_lacerations,-17.966666666666665,122.23333333333333,1993-11-01,attacked,bit_victim,coastal,Western Australia,fatal,"broome, roebuck bay",provoked,male,diving,tiger shark,Galeocerdo cuvier ,1.0,"several articles, per comm 27.11.1993",unknown,media outlet,direct observation,bit victim,28.0
12,1993,nan,-23.366666666666667,150.5,1993-12-01,grazed,grazed,coastal,Queensland,uninjured,"rockhampton, farnborough beach",unprovoked,male,boarding,whaler shark,Carcharhinidae,1.0,morning bulletin rockhamton 16.12.993,other: uninjured,media outlet,"shark behaviour, geographical location, direct observation",grazed victim w/skin,13.0
1,1994,minor_lacerations,-27.533333333333335,153.83333333333334,1994-01-01,bit_leg,bit_victim_on_leg_thigh,river,Queensland,injured,"brisbane river, karana downs reach ",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,allan marshall - sea world,thigh,ASAF questionnaire,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg - thigh,22.0
1,1994,minor_lacerations,-27.983333333333334,153.41666666666666,1994-01-01,bit_leg,bit_leg,river,Queensland,injured,"buds beach, gold coast canal",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,"dr david green, sunday telegraph 23.1.1994",foot,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,
2,1994,other_teeth_marks,-37.31666666666667,139.83333333333334,1994-02-01,bit_foot,bit_foot,coastal,South Australia,injured,"stinky bay, nora creina",provoked,male,fishing,wobbegong,Orectolobidae,1.0,south eastern times 14.2.94.,foot,media outlet,"bite analysis, shark behaviour",bit victim on foot,39.0
4,1994,other_teeth_marks,-27.933333333333334,153.41666666666666,1994-04-01,bit_hand,bit_hand,coastal,Queensland,injured,"broadbeach, surfers paradise",unprovoked,female,swimming,whaler shark,Carcharhinidae,1.0,gold coast bulletin 8.4.94.,"arm, hand",media outlet,"bite analysis, shark behaviour",bit hand,
11,1994,other_teeth_marks,-38.46666666666667,144.88333333333333,1994-11-01,bit_other,bit_victim_on_body,coastal,Victoria,injured,mornington peninsula (pier),provoked,male,diving,wobbegong,Orectolobidae,1.0,personal interview & questionnaire,torso,victim account,direct observation,bit victim on body,23.0
2,1995,nan,-38.516666666666666,145.08333333333334,1995-02-01,swam_at_victim,swam_at_victim,island_open_ocean,Victoria,uninjured,"seal rocks, phillip island",provoked,male,diving,sevengill shark,Notorynchus cepedianus,1.0,,unknown,ASAF questionnaire,direct observation,swam towards victim,34.0
2,1995,other_teeth_marks,-35.53333333333333,138.66666666666666,1995-02-01,bit_foot,bit_foot,coastal,South Australia,injured,"boomer beach, port elliot",unprovoked,male,boarding,wobbegong,Orectolobidae,1.0,mount barker courier 1.3.96.,foot,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on foot,14.0
3,1995,minor_lacerations,-32.083333333333336,132.96666666666667,1995-03-01,bit_arm,bit_arm,coastal,South Australia,injured,cactus beach,unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,tele mirror 13.3.95.,arm,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on arm,35.0
3,1995,nan,-33.85,151.23333333333332,1995-03-01,knocked_victim_off_board,knocked_victim_off_board,estuary_harbour,New South Wales,uninjured,"clark island, sydney harbour",unprovoked,female,boarding,bull shark,Carcharhinus leucas,1.0,tele-mirror 24.3.95.,other: uninjured,media outlet,"shark behaviour, geographical location, direct observation",knocked victim off board,29.0
4,1995,minor_lacerations,-37.05,149.9,1995-04-01,attacked,bit_victim_,coastal,New South Wales,injured,eden,unprovoked,male,diving,wobbegong,Orectolobidae,1.0,daily telegraph 9.5.96.,"arm, hand",media outlet,direct observation,bit victim ,
5,1995,nan,-24.833333333333332,113.13333333333334,1995-05-01,swam_at_victim,swam_at_victim,island_open_ocean,Western Australia,uninjured,"bernier island, shark bay",unprovoked,male,diving,tiger shark,Galeocerdo cuvier ,1.0,"barry hutchins wa museum, questionnaire",other: uninjured,ASAF questionnaire,direct observation,swam towards victim,49.0
9,1995,major_lacerations,-33.88333333333333,120.68333333333334,1995-09-01,unknown,unknown,coastal,Western Australia,fatal,"hopetoun, starvation bay",unprovoked,male,diving,white shark,Carcharodon carcharias ,1.0,paper articals general,torso,media outlet,direct observation,unknown,29.0
10,1995,minor_lacerations,-25,152.83333333333334,1995-10-01,bit_leg,bit_leg,coastal,Queensland,injured,"hervey bay, pialba",unprovoked,female,other: standing in water,tiger shark,Galeocerdo cuvier ,1.0,tele mirror 12.10.95.,leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,15.0
11,1995,other_teeth_marks,-29.533333333333335,153.33333333333334,1995-11-01,bit_leg,bit_leg,estuary_harbour,New South Wales,injured,"brooms head, lake arragan",provoked,male,unknown,bull shark,Carcharhinus leucas,1.0,daily examiner 13.11.95.,thigh,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,35.0
11,1995,minor_lacerations,-23.166666666666668,150.95,1995-11-01,bit_leg,bit_leg,coastal,Queensland,injured,"fishermans beach, great keppel",unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,1.0,gladstone observer 23.11.1995,leg,media outlet,bite analysis,bit victim on leg,19.0
12,1995,abrasion,-33.55,151.26666666666668,1995-12-01,bumped,bumped_victim_with_nose,estuary_harbour,New South Wales,injured,"little patonga beach, hawkesbury river",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,manly daily 4.1.96.,arm,media outlet,"shark behaviour, geographical location",bumped victim with nose,24.0
1,1996,minor_lacerations,-27.85,153.4,1996-01-01,bit_leg,bit_leg,estuary_harbour,Queensland,injured,"coomera river mouth, gold coast",unprovoked,female,other: standing in water,bull shark,Carcharhinus leucas,1.0,gold coast bull. 23.1.96,calf,media outlet,"bite analysis, shark behaviour, geographical location",bit victim on leg,13.0
1,1996,other_teeth_marks,-35.05,117.68333333333334,1996-01-01,bit_leg,bit_leg,island_open_ocean,Western Australia,injured,"mutton bird island, albany",provoked,male,spearfishing,wobbegong,Orectolobidae,1.0,wa fisheries researcher,leg,ASAF questionnaire,direct observation,bit victim on leg,40.0
2,1996,other_teeth_marks,-33.86666666666667,151.2,1996-02-01,bit_leg,bit_leg,coastal,New South Wales,injured,"parramatta river, sydney",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,daily telegraph 29.2.96.,thigh,media outlet,unknown,bit victim on leg,24.0
2,1996,minor_lacerations,-31.516666666666666,159.05,1996-02-01,bit_foot,bit_foot,coastal,New South Wales,injured,"lord howe island, ned's beach",provoked,male,other: standing in water,galapagos shark,Carcharhinus galapagensis,1.0,daily telegraph 5.2.96.,foot,media outlet,"shark behaviour, geographical location, direct observation",bit victim on foot,7.0
3,1996,minor_lacerations,-23.433333333333334,151.9,1996-03-01,bit_arm,bit_arm,island_open_ocean,Queensland,injured,"heron island, barrier reef",unprovoked,female,swimming,whaler shark,Carcharhinidae,1.0,suday telegraph 10.3.96.,"arm, leg",media outlet,"shark behaviour, geographical location, direct observation",bit victim on arm,47.0
4,1996,other_teeth_marks,-33.666666666666664,151.3,1996-04-01,bit_leg,bit_leg,coastal,New South Wales,injured,"mona vale beach, sydney",unprovoked,female,swimming,wobbegong,Orectolobidae,1.0,daily tele 27.4.96.,leg,media outlet,unknown,bit victim on leg,16.0
4,1996,other_teeth_marks,-33.666666666666664,151.3,1996-04-01,bit_leg,bit_leg,coastal,New South Wales,injured,"mona vale beach, sydney",unprovoked,male,swimming,wobbegong,Orectolobidae,1.0,see aya hamaea case,thigh,media outlet,unknown,bit victim on leg,11.0
6,1996,nan,-38.416666666666664,145.06666666666666,1996-06-01,bumped,bumped_into_object,coastal,Victoria,uninjured,suicide point at point leo,unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,the advertiser 8.6.96.,other: uninjured,media outlet,direct observation,bumped surfboard,47.0
9,1996,abrasion,-32,115.51666666666667,1996-09-01,bit_leg,bit_leg,island_open_ocean,Western Australia,injured,"rottnest island, parker point",unprovoked,male,other: standing in water,wobbegong,Orectolobidae,1.0,barry hutchins wa museum,thigh,other person account,unknown,bit victim on leg,
12,1996,other_teeth_marks,-38.416666666666664,144.18333333333334,1996-12-01,bit_leg,bit_leg,estuary_harbour,Victoria,injured,anglesea beach,unprovoked,female,boarding,wobbegong,Orectolobidae,1.0,mar. & fw research inst. of vic.,leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,12.0
12,1996,minor_lacerations,-26.5,153,1996-12-01,bit_foot,bit_foot,coastal,Queensland,injured,"sunshine coast, coolumn beach",unprovoked,female,boarding,wobbegong,Orectolobidae,1.0,"qld fisheries report, sunshine coast daily 30.12.1996",foot,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on foot,18.0
1,1997,minor_lacerations,-20.25,148.96666666666667,1997-01-01,second_attempt_to_bite,second_attempt_to_bite,coastal,Queensland,injured,"whitehaven beach, whitsunday island",unprovoked,male,snorkelling,tiger shark,Galeocerdo cuvier ,1.0,courier mail 27.1.97.,leg,media outlet,"shark behaviour, geographical location",second attempt to bite,27.0
1,1997,other_teeth_marks,-28.15,153.53333333333333,1997-01-01,bit_leg,bit_leg,coastal,Queensland,injured,"rainbow bay, coolangatta",unprovoked,male,boarding,bull shark,Carcharhinus leucas,1.0,daily news 22.1.97,leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,8.0
1,1997,nan,-38.516666666666666,145.08333333333334,1997-01-01,bit_object,bit_equipment,island_open_ocean,Victoria,uninjured,"seal rocks, phillip island",unprovoked,male,unmotorised boating,white shark,Carcharodon carcharias ,1.0,mar & fw research inst of vic,other: uninjured,media outlet,direct observation,bit rubber dinghy,32.0
2,1997,minor_lacerations,-20.266666666666666,148.9,1997-02-01,bit_arm,bit_arm,coastal,Queensland,injured,"ravens cove, whitsundays",unprovoked,male,diving,grey reef shark,Carcharhinus amblyrhynchos,1.0,,"arm, shoulder",ASAF questionnaire,"shark behaviour, direct observation",bit victim on arm,30.0
2,1997,major_lacerations,-27.983333333333334,153.33333333333334,1997-02-01,bit_leg,bit_leg,river,Queensland,injured,"nerang river, 14km upstream",unprovoked,female,swimming,bull shark,Carcharhinus leucas,1.0,questionnaire & newspapers 1997,leg,ASAF questionnaire,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,20.0
2,1997,nan,-33.86666666666667,151.2,1997-02-01,bumped,bumped_into_object,river,New South Wales,uninjured,"parramatta river, sydney",unprovoked,female,unmotorised boating,bull shark,Carcharhinus leucas,1.0,sydney morning herald 4.2.97,other: uninjured,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bumped rowing scull,49.0
7,1997,minor_lacerations,-26.65,153.1,1997-07-01,bit_leg,bit_leg,coastal,Queensland,injured,"maroochydore, pincushion",unprovoked,male,boarding,tiger shark,Galeocerdo cuvier ,1.0,"questionnaire, qld fisheries",calf,ASAF questionnaire,bite analysis,bit victim on leg,18.0
10,1997,abrasion,-31.983333333333334,115.75,1997-10-01,bit_object,bit_surf_ski,coastal,Western Australia,injured,"cottesloe beach, perth",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,the west australian 29.10.1997,head,media outlet,direct observation,bit surf ski,
11,1997,nan,-38.28333333333333,144.45,1997-11-01,swam_at_victim,swam_at_victim,coastal,Victoria,uninjured,surf coast - 13th beach,unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,geelong advertiser 11.11.97.,other: uninjured,media outlet,"shark behaviour, geographical location, direct observation",swam towards victim,21.0
11,1997,minor_lacerations,-35.13333333333333,117.95,1997-11-01,bit_arm,bit_arm,coastal,Western Australia,injured,albany,unprovoked,male,diving,white shark,Carcharodon carcharias ,1.0,the australian 11.11.97.,"arm, shoulder",media outlet,direct observation,bit victim on arm,42.0
12,1997,minor_lacerations,-33.983333333333334,114.98333333333333,1997-12-01,unknown,unknown,coastal,Western Australia,injured,gnarabup beach,unprovoked,male,other: standing in water,wobbegong,Orectolobidae,1.0,augusta margret river mail 30.12.97,leg,media outlet,direct observation,unknown,4.0
12,1997,minor_lacerations,-29.1,153.43333333333334,1997-12-01,bit_leg,bit_leg,coastal,New South Wales,injured,"evans head, shark bay",unprovoked,male,swimming,wobbegong,Orectolobidae,1.0,northern star-lismore 2.12.97.,leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,18.0
12,1997,minor_lacerations,-20.116666666666667,148.91666666666666,1997-12-01,bit_leg,bit_leg,coastal,Queensland,injured,"luncheon bay, hook island",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,peter tanner qld fisheries,leg,government report,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,8.0
1,1998,minor_lacerations,-34.21666666666667,115.01666666666667,1998-01-01,bit_leg,bit_leg,island_open_ocean,Western Australia,injured,hamelin bay,provoked,male,diving,wobbegong,Orectolobidae,1.0,,calf,ASAF questionnaire,direct observation,bit victim on leg,34.0
1,1998,nan,-18.666666666666668,146.5,1998-01-01,swam_at_victim,swam_at_victim,island_open_ocean,Queensland,uninjured,"orpheus island, juno bay",unprovoked,male,snorkelling,tiger shark,Galeocerdo cuvier ,1.0,"questionnaire, courier mail 24.11.2000",other: uninjured,ASAF questionnaire,direct observation,swam towards victim,45.0
1,1998,other_teeth_marks,-35.5,138.7,1998-01-01,bit_leg,bit_leg,coastal,South Australia,injured,"middleton beach, adelaide",unprovoked,male,boarding,wobbegong,Orectolobidae,1.0,sunday mail 18.1.98,foot,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,31.0
6,1998,major_lacerations,-35.31666666666667,136.1,1998-06-01,bit_leg,bit_leg,coastal,South Australia,fatal,south neptune island,unprovoked,male,snorkelling,white shark,Carcharodon carcharias ,1.0,rodney fox,"torso, leg",media outlet,direct observation,bit victim on leg,26.0
9,1998,minor_lacerations,-35.03333333333333,150.71666666666667,1998-09-01,unknown,unknown,coastal,New South Wales,injured,jervis bay,unprovoked,male,diving,wobbegong,Orectolobidae,1.0,questionnaire sent 11.11.98.,thigh,media outlet,direct observation,unknown,
10,1998,minor_lacerations,-26.5,153,1998-10-01,bit_hand,bit_hand,coastal,Queensland,injured,sunshine coast,provoked,male,diving,wobbegong,Orectolobidae,1.0,"personal comm, steve irwin","arm, hand",ASAF questionnaire,unknown,bit hand,37.0
12,1998,other_teeth_marks,-35.5,138.7,1998-12-01,bit_leg,bit_leg,coastal,South Australia,injured,"middleton beach, adelaide",unprovoked,female,boarding,wobbegong,Orectolobidae,1.0,daily telegraph 23.12.98.,calf,media outlet,"bite analysis, shark behaviour",bit victim on leg,21.0
12,1998,minor_lacerations,-33.95,151.15,1998-12-01,bit_leg,bit_leg,estuary_harbour,New South Wales,injured,"botany bay, sydney",provoked,male,spearfishing,whaler shark,Carcharhinidae,1.0,tele-mirror 10.12.98.,calf,media outlet,direct observation,bit victim on leg,
2,1999,minor_lacerations,-30.566666666666666,152.98333333333332,1999-02-01,bumped,bumped_into_object,ocean_pelagic,New South Wales,injured,"nambucca heads, scott's head beach ",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,"hec goodall, sunshine coast daily 2.3.1999",arm,ASAF questionnaire,"bite analysis, shark behaviour",bumped surfboard,35.0
5,1999,major_lacerations,-34.88333333333333,137.45,1999-05-01,unknown,unknown,coastal,South Australia,fatal,flaherty's beach hardwicke bay,unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,daily telegraph 31.5.99.,torso,media outlet,"shark behaviour, geographical location, direct observation",unknown,22.0
10,1999,minor_lacerations,-27.383333333333333,153.43333333333334,1999-10-01,bit_leg,bit_leg,coastal,Queensland,injured,"stradbroke island, amity point",provoked,male,diving,wobbegong,Orectolobidae,1.0,personal comm. 2000,thigh,witness account,direct observation,bit victim on leg,
12,1999,nan,-32.21666666666667,152.6,1999-12-01,struck_victim_with_tail,struck_victim_with_tail,ocean_pelagic,New South Wales,uninjured,"forster, the pinnacle",unprovoked,male,diving,bronze whaler shark,Carcharhinus brachyurus,1.0,fishermans wharf dive centre 8.5.2001,other: uninjured,ASAF questionnaire,direct observation,struck victim with tail,34.0
12,1999,nan,-31.883333333333333,115.75,1999-12-01,swam_at_victim,swam_at_victim,coastal,Western Australia,uninjured,"scarborough beach, perth",provoked,male,diving,white shark,Carcharodon carcharias ,1.0,the west australian,other: uninjured,media outlet,direct observation,swam towards victim,
2,2000,nan,-34.03333333333333,151.15,2000-02-01,knocked_victim_off_board,knocked_victim_off_board,coastal,New South Wales,uninjured,"wanda beach, sydney",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,,other: uninjured,ASAF questionnaire,"shark behaviour, geographical location",knocked victim off board,57.0
2,2000,major_lacerations,-32.083333333333336,132.98333333333332,2000-02-01,bit_victim_board,bit_victim_board,coastal,South Australia,injured,"cactus beach, point sinclair, ceduna",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,the advertiser 5.2.00.,"arm, torso",media outlet,shark behaviour,bit victim & board,26.0
2,2000,other_teeth_marks,-31.816666666666666,115.73333333333333,2000-02-01,bit_leg,bit_leg,coastal,Western Australia,injured,sorrento beach,unprovoked,male,swimming,wobbegong,Orectolobidae,1.0,the west australian 4.3.2000,foot,media outlet,"bite analysis, shark behaviour",bit victim on leg,51.0
3,2000,major_lacerations,-27.966666666666665,153.41666666666666,2000-03-01,bit_leg,bit_leg,coastal,Queensland,injured,"main beach, gold coast",unprovoked,male,swimming,white shark,Carcharodon carcharias ,1.0,asaf questionnaire 31.3.2000,calf,ASAF questionnaire,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,26.0
3,2000,minor_lacerations,-31.95,115.06666666666666,2000-03-01,bit_leg,bit_leg,coastal,Western Australia,injured,margaret river  nr perth,unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,augusta magaret river mail 15.3.00,thigh,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,20.0
3,2000,nan,-33.483333333333334,151.41666666666666,2000-03-01,bit_object,bit_equipment,coastal,New South Wales,uninjured,"mcmasters beach, central coast",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,central coast express advocate 15.3.2000,other: uninjured,ASAF questionnaire,"shark behaviour, geographical location",bit surfboard leg rope,38.0
3,2000,other_teeth_marks,-33.86666666666667,151.2,2000-03-01,bit_leg,bit_leg,estuary_harbour,New South Wales,injured,"athol bay, taronga wharf, sydney harbour",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,"pers. comm., mosman daily 9.3.2000 ",foot,ASAF questionnaire,bite analysis,bit victim on leg,61.0
3,2000,nan,-33.86666666666667,151.2,2000-03-01,bit_object,bit_equipment,river,New South Wales,uninjured,"parramatta river, sydney",unprovoked,male,unmotorised boating,bull shark,Carcharhinus leucas,1.0,sun herald 12.3.2000,other: uninjured,media outlet,"shark behaviour, geographical location, direct observation",bit boat hull,
4,2000,nan,-33.93333333333333,151.25,2000-04-01,circled,circled_victim,coastal,New South Wales,uninjured,"maroubra beach, sydney",unprovoked,male,boarding,whaler shark,Carcharhinidae,1.0,smh.com.au 4.4.2000,other: uninjured,media outlet,"shark behaviour, geographical location, direct observation",circled victim,
4,2000,other_teeth_marks,-31.983333333333334,115.75,2000-04-01,bit_foot,bit_foot,coastal,Western Australia,injured,"cottesloe beach, perth",provoked,female,other: standing in water,wobbegong,Orectolobidae,1.0,the west australian 15.4.00,foot,media outlet,bite analysis,bit victim on foot,11.0
9,2000,nan,-33.61666666666667,134.81666666666666,2000-09-01,bit_victim_board,bit_victim_board,coastal,South Australia,fatal,"blackfellows point, near elliston",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,papers,torso,media outlet,direct observation,bit victim & board,17.0
